,Highest,Open,Close
0,1716.66,1703.27,1659.76
0,1666.95,1659.77,1643.14
0,1679.0,1643.15,1650.53
0,1664.66,1650.52,1607.8
0,1608.98,1607.8,1594.58
0,1651.26,1594.58,1641.36
0,1665.22,1641.37,1633.45
0,1647.52,1633.45,1605.23
0,1669.72,1605.24,1665.22
0,1677.86,1665.23,1647.86
0,1649.25,1647.86,1569.45
0,1577.53,1569.45,1566.73
0,1588.77,1566.74,1564.58
0,1583.49,1564.57,1565.84
0,1584.49,1565.84,1561.96
0,1570.89,1561.95,1532.38
0,1546.45,1532.38,1437.32
0,1439.43,1437.32,1426.44
0,1478.07,1426.43,1471.97
0,1594.19,1471.93,1580.33
0,1693.49,1580.33,1673.45
0,1780.02,1673.44,1699.4
0,1716.9,1699.41,1649.96
0,1691.42,1649.95,1673.73
0,1800.0,1673.73,1789.27
0,1841.0,1789.26,1758.84
0,1841.36,1758.84,1780.68
0,1803.05,1780.67,1732.78
0,1835.0,1732.77,1801.23
0,1819.98,1801.23,1734.33
0,1857.16,1734.34,1813.79
0,1818.99,1813.78,1749.57
0,1763.23,1749.57,1741.88
0,1801.0,1741.88,1773.88
0,1780.48,1773.88,1715.22
0,1795.73,1715.21,1772.99
0,1827.99,1773.0,1793.07
0,1829.69,1793.06,1793.61
0,1847.28,1793.6,1821.52
0,1842.83,1821.52,1820.79
0,1824.81,1820.8,1794.51
0,1839.99,1794.51,1810.51
0,1891.91,1810.51,1870.37
0,1942.98,1870.38,1908.69
0,1909.91,1908.68,1872.41
0,1882.61,1872.41,1863.72
0,1879.38,1863.73,1848.82
0,1873.99,1848.82,1858.92
0,1918.79,1858.91,1910.2
0,1937.37,1910.21,1889.86
0,1933.0,1889.86,1917.39
0,2023.0,1917.4,2012.01
0,2128.76,2012.0,2099.99
0,2111.85,2099.99,2090.6
0,2141.54,2090.61,2118.67
0,2120.51,2118.66,2074.0
0,2125.0,2073.99,2103.5
0,2104.6,2103.51,1933.73
0,1982.99,1933.74,1942.98
0,1957.27,1942.98,1848.78
0,1887.31,1848.77,1874.16
0,1882.01,1874.17,1862.0
0,1890.0,1862.01,1841.84
0,1877.86,1841.84,1866.1
0,1964.72,1866.1,1866.01
0,1940.96,1866.01,1908.68
0,1923.88,1908.68,1890.94
0,1918.0,1890.93,1907.8
0,1939.0,1907.79,1870.09
0,1886.49,1870.08,1830.73
0,1881.87,1830.73,1870.08
0,1916.52,1870.09,1905.12
0,1918.26,1905.12,1877.07
0,1998.36,1877.07,1993.3
0,2019.0,1993.3,1896.33
0,1933.33,1896.33,1870.4
0,1883.97,1870.41,1847.56
0,1861.88,1847.55,1846.52
0,1887.47,1846.53,1840.84
0,1842.02,1840.83,1794.3
0,1818.63,1794.31,1807.45
0,1817.03,1807.45,1795.11
0,1824.0,1795.12,1799.21
0,1846.7,1799.2,1816.2
0,1832.64,1816.21,1824.21
0,1837.5,1824.21,1822.12
0,1831.92,1822.12,1800.56
0,1829.54,1800.56,1812.32
0,1828.87,1812.31,1819.42
0,1828.98,1819.42,1804.91
0,1828.27,1804.91,1817.35
0,1872.5,1817.36,1854.05
0,1854.09,1854.06,1799.89
0,1818.81,1799.89,1805.6
0,1838.2,1805.61,1827.79
0,1836.12,1827.8,1829.89
0,1918.65,1829.89,1908.64
0,1927.62,1908.64,1892.6
0,1917.0,1892.6,1900.59
0,1907.13,1900.58,1873.63
0,1889.2,1873.63,1861.78
0,1910.0,1861.78,1906.68
0,1907.92,1906.69,1892.06
0,1914.63,1892.05,1890.01
0,1890.63,1890.0,1810.5
0,1898.29,1810.49,1884.64
0,1897.8,1884.65,1832.13
0,1861.28,1832.12,1845.64
0,1855.0,1845.65,1840.37
0,1844.99,1840.37,1751.53
0,1778.25,1751.52,1752.76
0,1759.33,1752.77,1742.57
0,1770.13,1742.57,1740.12
0,1750.03,1740.12,1650.95
0,1680.91,1650.95,1666.96
0,1729.5,1666.96,1717.92
0,1770.0,1717.91,1727.76
0,1747.84,1727.75,1720.95
0,1752.19,1720.95,1737.11
0,1796.99,1737.1,1791.99
0,1901.0,1791.99,1889.11
0,1933.17,1889.1,1872.01
0,1936.42,1872.0,1892.63
0,1906.0,1892.63,1874.96
0,1930.0,1874.95,1898.8
0,1909.1,1898.8,1858.97
0,1912.53,1858.97,1889.58
0,1890.19,1889.58,1828.02
0,1880.0,1828.03,1851.99
0,1948.6,1851.99,1933.79
0,1944.56,1933.8,1924.5
0,1959.2,1924.5,1937.48
0,1976.16,1937.49,1955.54
0,1967.08,1955.55,1936.2
0,1942.5,1936.19,1910.36
0,1958.0,1910.35,1846.17
0,1878.0,1846.17,1870.91
0,1876.0,1870.92,1865.24
0,1879.36,1865.24,1862.8
0,1905.5,1862.81,1880.4
0,1891.99,1880.41,1878.3
0,1902.0,1878.31,1871.82
0,2012.63,1871.82,2004.49
0,2029.11,2004.49,1937.83
0,1946.37,1937.82,1931.41
0,1943.55,1931.41,1922.11
0,1936.18,1922.12,1911.2
0,1917.19,1911.21,1897.21
0,1922.04,1897.21,1888.63
0,1929.05,1888.64,1891.59
0,1905.74,1891.59,1891.73
0,1897.35,1891.73,1866.52
0,1905.25,1866.52,1888.73
0,1890.86,1888.74,1850.0
0,1868.71,1850.0,1857.66
0,1888.0,1857.66,1872.0
0,1886.11,1871.99,1861.28
0,1883.39,1861.29,1874.19
0,1886.58,1874.2,1880.46
0,1885.3,1880.45,1861.79
0,1877.4,1861.79,1856.14
0,1875.62,1856.13,1873.47
0,1879.74,1873.48,1839.9
0,1859.12,1839.9,1835.81
0,1851.31,1835.81,1830.23
0,1839.0,1830.24,1836.48
0,1838.58,1836.48,1830.28
0,1847.0,1830.28,1829.1
0,1876.51,1829.1,1856.3
0,1866.25,1856.3,1861.19
